,search term,sentiment,tweet
395,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
396,matt hancock,49.0,"🔴In March, we asked the DHSC to release the WhatsApp messages between Matt Hancock &amp; his pub landlord friend Alex Bourn…"
397,matt hancock,74.0,"Matt Hancock still hasn't escaped criticism despite coming third on #ImACeleb -  said ""I loved him, I wanted h…"
398,matt hancock,20.0,"Ladies and gents, Matt Hancock is back from the jungle and has dropped himself down onto the top row of the commons chamber https//t.co/MZtSX2KUKj"
399,matt hancock,0.0,Matt Hancock has a private members bill today in the Commons and is expected to speak about lunchtime.  Pr…
400,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
401,matt hancock,49.0,"🔴In March, we asked the DHSC to release the WhatsApp messages between Matt Hancock &amp; his pub landlord friend Alex Bourn…"
402,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
403,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
404,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
405,matt hancock,74.0,"Summary Kate Griggs, founder and CEO of global UK-based charity Made By Dyslexia, said Matt Hancock's jungle stint was 'brave' and raised awareness.  The Dyslexia Screening and Teacher Training Bill is being read by former Health Secretary Matt Hancock in Parliament today. https//t.co/IGCZWPE2Tf"
406,matt hancock,49.0,"🔴In March, we asked the DHSC to release the WhatsApp messages between Matt Hancock &amp; his pub landlord friend Alex Bourn…"
407,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
408,matt hancock,-83.0,Denise Welch refuses to say Matt Hancock's name as Charlene White returns to Loose Women go away he had not done anything to you what’s your problem Charlene was voted out first because she could not mind her own business on camp ffs 😡 https//t.co/xvqazcXByj
409,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
410,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
411,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
412,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
413,matt hancock,-36.0,Matt Hancock’s girlfriend Gina Coladangelo reveals major doubts about him in the I’m A Celeb jungle https//t.co/443ix3uEdF
414,matt hancock,44.0,Private Eye has an excellent article this week… Matt Hancock 10 Reasons not to forgive or forget… It’s a…
415,matt hancock,-61.0,"Offenders (Day of Release from Detention) Bill is still being debated. Debate on private member's bills ends at 230pm, time fast running out for Matt Hancock"
416,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
417,matt hancock,49.0,"🔴In March, we asked the DHSC to release the WhatsApp messages between Matt Hancock &amp; his pub landlord friend Alex Bourn…"
418,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
419,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
420,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
421,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
422,matt hancock,-30.0,Is there some shenanigans afoot in the Commons? Labour shadow minister has accused Tory MPs of talking out Matt Hancock's private members bill...  https//t.co/BR9IeF2u8Q
423,matt hancock,-30.0,No they didn’t publish my letters 1) Nadine Dorries became culture secretary following her appearance on “I’m a Celebrity…” Is Matt Hancock trying to get his old job back?
424,matt hancock,17.0,"A big percentage of people will not forget , you pushing through mandates for jab's.. There just might be Nuremberg type trials ,  I suggest you Matt Hancock and others start preparing .. ( Midazolam)"
425,matt hancock,44.0,Private Eye has an excellent article this week… Matt Hancock 10 Reasons not to forgive or forget… It’s a…
426,matt hancock,44.0,Private Eye has an excellent article this week… Matt Hancock 10 Reasons not to forgive or forget… It’s a…
427,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
428,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
429,matt hancock,-20.0,Fiona Bruce seems blissfully unaware of the way she frames every #bbcqt question  'Who thinks Matt Hancock has been gr…
430,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
431,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
432,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
433,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
434,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
435,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
436,matt hancock,-40.0,Private Eye. Page 15. Matt Hancock - 10 reasons not to forgive or forget. Honestly… buy it just for that.…
437,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
438,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
439,matt hancock,59.0,Column The real winner of I'm A Celebrity cannot be allowed to be Matt Hancock https//t.co/5hrN5BEPuc
440,matt hancock,0.0,Matt Hancock took cash from the anti-NHS' IEA https//t.co/pv84zK93zh › article › matt-hancoc…
441,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
442,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
443,matt hancock,-42.0,"Matt Hancock lies to the public, in other groundbreaking news water is wet. https//t.co/GO0Lszr5am"
444,matt hancock,0.0,He knows he will be going to jail with Matt Hancock. https//t.co/MNOpLFylyF
445,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
446,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
447,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
448,matt hancock,54.0,"So #MattHancock hired a PR firm to increase his vote share on #ImACelebrity  In a letter to his constituents, #Hancock…"
449,matt hancock,36.0,Matt Hancock to join #ImACeleb!  When  asked Hancock if he was aware of the rprtdly links between Palan…
450,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
451,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
452,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
453,matt hancock,0.0,"This is the open letter sent to Matt Hancock on 29.04.20 by British firms able to make PPE, after they wer…"
454,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
455,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
456,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
457,matt hancock,-67.0,Matt Hancock says that he tried to stop a “bonkers” plan to release prisoners during the Covid lockdown in the first instalment of his pandemic diaries https//t.co/kbePqegywJ
458,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
459,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
460,matt hancock,-30.0,"“I'm seeing it with my own eyes, day in, day out. The patients who suffer heart attacks and those with adva…"
461,matt hancock,74.0,Matt Hancock tells girlfriend Gina ‘I love you so much’ and apologises for I’m A Celeb appearance https//t.co/Gu4gcAWjqz
462,matt hancock,-30.0,How to Spot Manipulation Tactics | Matt Hancock and Im a Celeb | Blatant or Not? https//t.co/g0GxXhvHfG |  is the #TheDeductionist #Mentalist and #Magician https//t.co/wBR0XW2BKw
463,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
464,matt hancock,-61.0,Gosh Matt Hancock = lying cockwomble!!  Who could have predicted it? 😯😯
465,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
466,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
467,matt hancock,3.0,"He’s amplifying the daily caller and ginormous piece of sh*t Matt Walsh as well, which I just discovered looking at his profile to screenshot the daily caller piece he posted. Also, look at the profiles of people liking these tweets. F*cking grim. https//t.co/GmOWoGj6BT"
468,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
469,matt hancock,0.0,Matt Hancock
470,matt hancock,-49.0,"Last week people blaming Matt Hancock for thousands of Covid deaths, now people saying it’s just a cold, why test?"
471,matt hancock,-51.0,Matt Hancock says he vetoed ‘bonkers proposal’ to let out prisoners during lockdown https//t.co/SAWljc46ZR
472,matt hancock,-34.0,Remember when Matt Hancock helped kill your grandma and then you cheered him on as he fingered rats on the tele? Mental.
473,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
474,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
475,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
