,search term,tweet_id,sentiment,tweet
412,matt hancock,1597634706668851201,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
413,matt hancock,1597634696963190784,22.0,"#JeremyVine  Boy George gets £879,000 for appearing I'm A Celebrity.. now there is a turn up !! And they want Matt Hancock…"
414,matt hancock,1597634638599622658,20.0,Matt Hancock must have the best PR manager in the British media. How else to explain why such a loathsome lying cretin has a…
415,matt hancock,1597634603095031809,32.0,"Go and search the website, it’s all there in plain site…   Now your job is to prove that Matt Hancock awarded the contracts as you claimed…   We shall wait… how long will it take you to show the hard proof?"
416,matt hancock,1597634596468068354,3.0,Just a reminder Matt Hancock is a nasty piece of #Tory shite who is happy to see schoolchildren go hungry &amp; couldn't giv…
417,matt hancock,1597634587685171200,0.0,Ann Widdecombe's not serving in Parliament anymore. You watch Matt Hancock will be a regul…
418,matt hancock,1597634510489030656,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
419,matt hancock,1597634473549389824,-48.0,We need a word for the way political figures who have done terrible things are rehabilitated by television.  So here’s a…
420,matt hancock,1597634447255703552,-54.0,"Remember when Matt Hancock went into the jungle. He was suspended, on FULL pay, that the news forgot to…"
421,matt hancock,1597634422626742273,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
422,matt hancock,1597634412082233344,0.0,Jungle MP Matt Hancock has been urged to trigger a by-election - or face being booted out by local Torie https//t.co/G…
423,matt hancock,1597634359326302209,0.0,Ben Jennings on Matt Hancock’s return from I’m a Celebrity - political cartoon gallery in London https//t.co/dePcTdovuE…
424,matt hancock,1597634358382239744,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
425,matt hancock,1597634355236864000,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
426,matt hancock,1597634324819763202,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
427,matt hancock,1597634324014125056,54.0,When Hancock left the jungle it reminded me that in Covid times we weren’t allowed to have close contact with someone from another household.That one nauseating hugging scene on the bridge was the reason why we must never forget that he is THAT Matt Hancock MP. Hold that thought.
428,matt hancock,1597634287641104385,-48.0,We need a word for the way political figures who have done terrible things are rehabilitated by television.  So here’s a…
429,matt hancock,1597634250903556096,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
430,matt hancock,1597634240878972931,0.0,Gina left Australia with some of Matt's campmates whilst the MP stayed down under https//t.co/kvP3hKzQxA
431,matt hancock,1597634239570116608,-40.0,"Corrupt #Tory MP Matt Hancock oversaw the deaths of 200,000+ people, dumped 40k Covid-infected patients into care…"
432,matt hancock,1597634216434753537,8.0,A spokesperson from the Covid19 Bereaved Families for Justice ‘Matt Hancock isn’t a celebrity. He’s the former health sec wh…
433,matt hancock,1597634191344406528,61.0,"📢 YES!  Newmarket Town Council in Matt Hancock's constituency just passed this motion!  ""Newmarket Town Council calls f…"
434,matt hancock,1597634137854472194,67.0,"Tony Blair thinks Matt Hancock was courageous for going on I'm a Celebrity, he also acknowledges that he has been out through the wringer and states he worked with him during the pandemic and he worked hard as they all did.  On this occasion I agree with Tony Blair. https//t.co/uDCGUtMxQl"
435,matt hancock,1597634091116941313,0.0,Why Matt Hancock went on #ImACeleb https//t.co/HOwMscw8vR
436,matt hancock,1597634083357540354,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
437,matt hancock,1597634053724934145,-27.0,"Another year, another parade of Z-list celebrities being tortured for our amusement. https//t.co/i3faqDpBmz"
438,matt hancock,1597634044841590784,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
439,matt hancock,1597634040806666242,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
440,matt hancock,1597634038961176578,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
441,matt hancock,1597633965862461440,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
442,matt hancock,1597633853719744514,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
443,matt hancock,1597633820219834370,0.0,Matt Hancock.  Can you see him?  Not moving on.  #ToryCriminals https//t.co/Gyk3Emi7BW
444,matt hancock,1597633743950577664,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
445,matt hancock,1597633728364564480,0.0,Jill Scott beats Matt Hancock. that’s my girl.
446,matt hancock,1597633725235605504,38.0,NEW Matt Hancock is expected to regain the Tory whip after he made clear he’s not quitting politics.   Nadine Dorries’…
447,matt hancock,1597633699948146689,0.0,Matt Hancock among 260 MPs who made £9.6m from second jobs in a year | openDemocracy https//t.co/Ly7gVHCAWO
448,matt hancock,1597633686987739138,-57.0,I really couldn't care less how cheerfully or humbly Matt Hancock eats a camel's penis.  Nurses in my hospital died of t…
449,matt hancock,1597633650363084801,8.0,A spokesperson from the Covid19 Bereaved Families for Justice ‘Matt Hancock isn’t a celebrity. He’s the former health sec wh…
450,matt hancock,1597633588937515008,-69.0,"If Matt Hancock has the whip suspended for abandoning his constituents to go on I'm A Celebrity, Geoffrey Cox should have…"
451,matt hancock,1597633582264385539,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
452,matt hancock,1597633543949418496,56.0,"We've reached the ""He's not as bad as Putin"" levels of Matt Hancock defence. https//t.co/wt0Qd0wIXZ"
453,matt hancock,1597633531844231168,-40.0,"Corrupt #Tory MP Matt Hancock oversaw the deaths of 200,000+ people, dumped 40k Covid-infected patients into care…"
454,matt hancock,1597633479864221696,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
455,matt hancock,1597633463863377920,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
456,matt hancock,1597633345525272577,0.0,"This is the open letter sent to Matt Hancock on 29.04.20 by British firms able to make PPE, after they wer…"
457,matt hancock,1597633250377494529,53.0,Tony Blair calls Matt Hancock 'courageous' for taking part in I'm A Celebrity https//t.co/wNbZur86v1 via
458,matt hancock,1597633225488203778,44.0,Midazolam Matt Hancock is responsible for elderly deaths !! https//t.co/2q5odO6RvF
459,matt hancock,1597633200993742848,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
460,matt hancock,1597633200649801728,30.0,"banned from the matt hancock app for the 5th time, just for posting about my love of cherry bakewells."
461,matt hancock,1597633159159762944,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
462,matt hancock,1597633144546422784,-30.0,"Remember that time Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30…"
463,matt hancock,1597633130986606593,-69.0,"If Matt Hancock has the whip suspended for abandoning his constituents to go on I'm A Celebrity, Geoffrey Cox should have…"
464,matt hancock,1597633119888474112,0.0,Matt Hancock has 'no intention of standing down' from politics after I'm A Celebrity stint https//t.co/8kQr91NAZi
465,matt hancock,1597633088846430208,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
466,matt hancock,1597633030507544576,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
467,matt hancock,1597633016972472320,-30.0,"Remember that time Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30…"
468,matt hancock,1597633009867706374,-30.0,"Remember that time Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30…"
469,matt hancock,1597632996537868288,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
470,matt hancock,1597632990800392193,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
471,matt hancock,1597632963583188994,67.0,Remember to join in the free personality test tonight. Simply watch I'm A Celebrity and if you find yourself voting for Matt…
472,matt hancock,1597632845358694400,-69.0,"If Matt Hancock has the whip suspended for abandoning his constituents to go on I'm A Celebrity, Geoffrey Cox should have…"
473,matt hancock,1597632832045993984,-34.0,Immensa lab errors may have led to 23 Covid-19 deaths.  “Immensa was paid more than £100m to carry out Covid testing fo…
474,matt hancock,1597632805496049664,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
475,matt hancock,1597632789985329154,59.0,"How do you award a contract “secretly”? Do you think Matt Hancock personally negotiated and placed the contract, placed the orders, received the goods into warehouses and packed the goods away?"
476,matt hancock,1597632770359980032,27.0,"Ahh so Matt Hancock has been linked with hiring a PR firm to run mass voting on his behalf, what a surprise ey. Can't ev…"
477,matt hancock,1597632768032518146,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
478,matt hancock,1597632763657875456,56.0,Matt Hancock and girlfriend Gina’ Truth’ about romance ‘revealed’ #SocialMediaBranding #SocialMediaHelp #SocialMediaForBusiness #SocialMediaMarketer #SocialMediaExpert [Video] https//t.co/iOhT2k3qXT
479,matt hancock,1597632747354304513,0.0,"Moonlighting MPs including ‘I’m a Celeb’  Matt Hancock have pocketed £9.6m by working second jobs in just over a year,…"
480,matt hancock,1597632721357967360,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
481,matt hancock,1597632664898371584,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
482,matt hancock,1597632661107113984,-30.0,"Remember that time Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30…"
483,matt hancock,1597632626709647360,-54.0,I asked a lady on the bus why she was reading a newspaper as it's full of bad news. She bought the Sun to read…
484,matt hancock,1597632610679033861,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
